run_id,regime,topology,n,seed_fraction,beta,seed,cascade,time_to_cascade,forecast_eligible,future_cascade,unsafe_fraction,propagation_rate,activity_entropy,avg_clustering,algebraic_connectivity,edge_turnover
197,S0_static,BA,64,0.01,0.03,21305,0,,1,0,0.046875,0.03125,2.3066687254045313,0.18348170059107557,1.4587824023263216,0.0
198,S0_static,BA,64,0.01,0.03,21306,0,,1,0,0.015625,0.0,1.6094379124341005,0.19342392442116707,1.4793453382250226,0.0
199,S0_static,BA,64,0.01,0.03,21307,0,,1,0,0.015625,0.0,1.3862943611198906,0.1646231168749551,1.4481029388989124,0.0
200,S0_static,BA,64,0.01,0.05,21500,0,,1,0,0.015625,0.0,1.6094379124341005,0.22465559613997113,1.5084528184192199,0.0
201,S0_static,BA,64,0.01,0.05,21501,1,14,1,1,0.09375,0.03125,3.13605626450767,0.17348345588235295,1.4939729082221165,0.0
202,S0_static,BA,64,0.01,0.05,21502,1,17,1,1,0.078125,0.03125,3.3747661853272968,0.21107512457984426,1.3859889408060155,0.0
203,S0_static,BA,64,0.01,0.05,21503,0,,1,0,0.015625,0.0,1.791759469228055,0.15384455666237787,1.3289581766978027,0.0
204,S0_static,BA,64,0.01,0.05,21504,1,15,1,1,0.109375,0.03125,3.6947269979348385,0.22480507713068665,1.368000065915869,0.0
205,S0_static,BA,64,0.01,0.05,21505,1,24,1,1,0.03125,-0.015625,2.3693821196946763,0.17321973047592243,1.4110491254291464,0.0
206,S0_static,BA,64,0.01,0.05,21506,1,15,1,1,0.046875,0.015625,3.2687530661509063,0.18556367926505227,1.4778757820824835,0.0
207,S0_static,BA,64,0.01,0.05,21507,0,,1,0,0.03125,0.0,2.4410152780267027,0.18310318154068153,1.4166650566368524,0.0
208,S0_static,BA,64,0.01,0.07,21700,1,11,1,1,0.125,0.046875,3.4717771224624054,0.19814716458058848,1.3459369880245375,0.0
209,S0_static,BA,64,0.01,0.07,21701,0,,1,0,0.015625,0.0,1.6094379124341005,0.202650288335031,1.5047788448695707,0.0
210,S0_static,BA,64,0.01,0.07,21702,1,11,1,1,0.109375,0.046875,3.5098553081738815,0.14733626903712044,1.2622873169721933,0.0
211,S0_static,BA,64,0.01,0.07,21703,1,15,1,1,0.03125,0.0,2.9650156932565075,0.20590134946752592,1.487151565809043,0.0
212,S0_static,BA,64,0.01,0.07,21704,1,20,1,1,0.015625,0.0,1.3862943611198906,0.17629696590174532,1.4792392621413608,0.0
213,S0_static,BA,64,0.01,0.07,21705,1,16,1,1,0.0625,0.015625,3.1966954098103892,0.14164830522826846,1.3305162529325458,0.0
214,S0_static,BA,64,0.01,0.07,21706,1,16,1,1,0.046875,0.015625,2.399204296202615,0.17795007857532044,1.3850576972385467,0.0
215,S0_static,BA,64,0.01,0.07,21707,1,15,1,1,0.046875,0.015625,2.3034884952192693,0.16820745957259114,1.3589527146483633,0.0
216,S0_static,BA,64,0.01,0.11,22100,1,15,1,1,0.03125,0.015625,2.3516733019046305,0.21208500655046708,1.351517827175917,0.0
217,S0_static,BA,64,0.01,0.11,22101,1,8,1,1,0.265625,0.09375,3.7512083588294667,0.23887504448166214,1.3265891942926837,0.0
218,S0_static,BA,64,0.01,0.11,22102,1,12,1,1,0.015625,0.0,1.6094379124341005,0.2637258748196248,1.4667152071620022,0.0
219,S0_static,BA,64,0.01,0.11,22103,1,7,1,1,0.265625,0.125,3.8784953068782113,0.20838369812554594,1.4513011262915763,0.0
220,S0_static,BA,64,0.01,0.11,22104,1,14,1,1,0.015625,0.0,1.3862943611198906,0.20871045341827074,1.1452267434450425,0.0
221,S0_static,BA,64,0.01,0.11,22105,1,6,1,1,0.296875,0.078125,3.9396984077513153,0.25944728410816137,1.3343528122709576,0.0
222,S0_static,BA,64,0.01,0.11,22106,1,9,1,1,0.15625,0.078125,3.486659536134118,0.21372283144487092,1.4351132656894787,0.0
223,S0_static,BA,64,0.01,0.11,22107,1,7,1,1,0.34375,0.109375,3.8810333834579263,0.18007478632478632,1.3814970855689517,0.0
224,S0_static,BA,64,0.03,0.03,23300,1,21,1,1,0.0625,0.015625,3.115475024880771,0.2143465900295895,1.4787357365247642,0.0
225,S0_static,BA,64,0.03,0.03,23301,1,23,1,1,0.09375,0.03125,3.412957035424985,0.2287444586068013,1.3439771698853245,0.0
226,S0_static,BA,64,0.03,0.03,23302,1,23,1,1,0.0625,0.015625,3.1656721668490384,0.18407220856306575,1.421209197758453,0.0
227,S0_static,BA,64,0.03,0.03,23303,0,,1,0,0.0625,0.0,3.189454205597105,0.21175621253746252,1.3187182817225012,0.0
228,S0_static,BA,64,0.03,0.03,23304,0,,1,0,0.046875,0.0,2.4410152780267027,0.1819432144062078,1.436663214702094,0.0
229,S0_static,BA,64,0.03,0.03,23305,0,,1,0,0.03125,0.0,2.0431918705451206,0.2860673490343201,1.3769175547263477,0.0
230,S0_static,BA,64,0.03,0.03,23306,1,21,1,1,0.09375,0.015625,3.116954888166495,0.21925467356585063,1.3566167195152756,0.0
231,S0_static,BA,64,0.03,0.03,23307,1,23,1,1,0.0625,0.0,2.773717975021311,0.18422876110554004,1.4338931013146985,0.0
232,S0_static,BA,64,0.03,0.05,23500,1,14,1,1,0.109375,0.03125,3.6147979876701415,0.15266020437895436,1.4347119399593,0.0
233,S0_static,BA,64,0.03,0.05,23501,1,14,1,1,0.046875,0.015625,3.205805710089747,0.1600432502546473,1.491586413068938,0.0
234,S0_static,BA,64,0.03,0.05,23502,1,12,1,1,0.046875,0.0,2.588573162682118,0.176155611447731,1.5248657692417558,0.0
235,S0_static,BA,64,0.03,0.05,23503,1,11,1,1,0.203125,0.03125,3.6392243626669605,0.20971798933755456,1.449156398786671,0.0
236,S0_static,BA,64,0.03,0.05,23504,1,17,1,1,0.0625,0.0,3.0164539990864934,0.141311670355788,1.3054899874762549,0.0
237,S0_static,BA,64,0.03,0.05,23505,1,15,1,1,0.078125,0.015625,3.3621587092469754,0.1378394083986189,1.4930826347958766,0.0
238,S0_static,BA,64,0.03,0.05,23506,1,14,1,1,0.078125,0.0,3.0800471376768797,0.1862313988095238,1.4727937161119624,0.0
239,S0_static,BA,64,0.03,0.05,23507,1,21,1,1,0.0625,0.03125,2.5798439652180236,0.19788212657384568,1.2504923448275287,0.0
240,S0_static,BA,64,0.03,0.07,23700,1,8,1,1,0.234375,0.078125,3.867222063626236,0.23218617717807025,1.5699273237291531,0.0
241,S0_static,BA,64,0.03,0.07,23701,1,7,1,1,0.40625,0.109375,3.8794384391907935,0.19778989836534594,1.4535412709459479,0.0
242,S0_static,BA,64,0.03,0.07,23702,1,8,1,1,0.28125,0.078125,3.884302925873826,0.23918180488492988,1.4331640246517878,0.0
243,S0_static,BA,64,0.03,0.07,23703,1,10,1,1,0.140625,0.03125,3.723579538330748,0.226521484540786,1.4647894683970777,0.0
244,S0_static,BA,64,0.03,0.07,23704,1,15,1,1,0.03125,0.0,2.0794415416798357,0.15160598184495241,1.3202098000327893,0.0
245,S0_static,BA,64,0.03,0.07,23705,1,13,1,1,0.09375,0.03125,3.6099050241429746,0.15866004910122555,1.5193769207618146,0.0
246,S0_static,BA,64,0.03,0.07,23706,1,12,1,1,0.171875,0.03125,3.5480037920452734,0.18393161525974025,1.4536783076264388,0.0
247,S0_static,BA,64,0.03,0.07,23707,1,9,1,1,0.15625,0.03125,3.603538679411895,0.20161379252851439,1.2867596968961754,0.0
248,S0_static,BA,64,0.03,0.11,24100,1,13,1,1,0.046875,0.03125,3.014077280571366,0.2115733225108225,1.3745798613246576,0.0
249,S0_static,BA,64,0.03,0.11,24101,1,8,1,1,0.1875,0.078125,3.7992752212236067,0.1785799232470428,1.377423054924421,0.0
250,S0_static,BA,64,0.03,0.11,24102,1,6,1,1,0.375,0.15625,3.9325060025951535,0.192910288103429,1.3778546985602267,0.0
251,S0_static,BA,64,0.03,0.11,24103,1,12,1,1,0.078125,0.015625,2.9131725083944833,0.22659233127983128,1.5862806545520591,0.0
252,S0_static,BA,64,0.03,0.11,24104,1,7,1,1,0.40625,0.109375,3.858608736800658,0.19022770086548857,0.9599804193671894,0.0
253,S0_static,BA,64,0.03,0.11,24105,1,7,1,1,0.296875,0.125,3.815265498886848,0.17409958301502418,1.2788216144604745,0.0
254,S0_static,BA,64,0.03,0.11,24106,1,8,1,1,0.203125,0.0625,3.7851312751433586,0.17687410458550165,0.9692577146567485,0.0
255,S0_static,BA,64,0.03,0.11,24107,1,11,1,1,0.078125,0.015625,3.2051896219002254,0.15788786323325796,1.3603471626028634,0.0
256,S0_static,BA,64,0.05,0.03,25300,1,15,1,1,0.15625,0.03125,3.4894822137553363,0.17860231873389767,1.3700531307862234,0.0
257,S0_static,BA,64,0.05,0.03,25301,1,21,1,1,0.09375,0.03125,2.91312049927674,0.2295016295838664,0.9446203166157541,0.0
258,S0_static,BA,64,0.05,0.03,25302,0,,1,0,0.046875,0.015625,2.5126585295298014,0.167890697945845,1.435976328163694,0.0
259,S0_static,BA,64,0.05,0.03,25303,1,24,1,1,0.09375,0.015625,3.3584197520210735,0.20135272336359292,1.4623429802036747,0.0
260,S0_static,BA,64,0.05,0.03,25304,1,22,1,1,0.078125,0.015625,3.4334467238616124,0.14579435684069972,1.3580623613698883,0.0
261,S0_static,BA,64,0.05,0.03,25305,1,12,1,1,0.21875,0.046875,3.767722245016125,0.18273743365729253,1.4473346237322209,0.0
262,S0_static,BA,64,0.05,0.03,25306,1,15,1,1,0.09375,-0.015625,3.486844925374308,0.23377278103840604,1.3706342348296066,0.0
263,S0_static,BA,64,0.05,0.03,25307,1,23,1,1,0.09375,0.015625,3.2725931972693907,0.18797400516150514,1.125769792478327,0.0
264,S0_static,BA,64,0.05,0.05,25500,1,12,1,1,0.109375,0.0,3.5105117703963784,0.17133004956168402,1.2709058512589293,0.0
265,S0_static,BA,64,0.05,0.05,25501,1,10,1,1,0.21875,0.078125,3.834559947824645,0.20541481997505182,1.3602619409629058,0.0
266,S0_static,BA,64,0.05,0.05,25502,1,13,1,1,0.0625,0.0,2.81137595726115,0.2353235151109192,1.46672981032908,0.0
267,S0_static,BA,64,0.05,0.05,25503,1,13,1,1,0.109375,0.0,3.2676378087331712,0.20914608710540405,1.5053983526091808,0.0
268,S0_static,BA,64,0.05,0.05,25504,1,17,1,1,0.109375,0.015625,3.331203970294556,0.18122984152995342,0.9421459513825257,0.0
269,S0_static,BA,64,0.05,0.05,25505,1,13,1,1,0.140625,0.046875,3.551271151624392,0.241682920124036,1.3856533511466613,0.0
270,S0_static,BA,64,0.05,0.05,25506,1,12,1,1,0.140625,0.03125,3.593652997908586,0.15976357207249234,1.4836771663983492,0.0
271,S0_static,BA,64,0.05,0.05,25507,1,11,1,1,0.171875,0.0625,3.8586038414759423,0.19104787299688614,1.4283454504742348,0.0
272,S0_static,BA,64,0.05,0.07,25700,1,10,1,1,0.203125,0.09375,3.7126857345040967,0.22128371628371626,1.4822340702962542,0.0
273,S0_static,BA,64,0.05,0.07,25701,1,9,1,1,0.25,0.125,3.779629123538009,0.17573418664024312,1.5395812382168637,0.0
274,S0_static,BA,64,0.05,0.07,25702,1,10,1,1,0.1875,0.0625,3.6956721061381503,0.23954775718562482,1.3637423362024483,0.0
275,S0_static,BA,64,0.05,0.07,25703,1,11,1,1,0.1875,0.0625,3.635080620903195,0.11060982522379581,1.3830832218524338,0.0
276,S0_static,BA,64,0.05,0.07,25704,1,8,1,1,0.265625,0.03125,3.853056474197698,0.20226664111387407,1.5864741607348682,0.0
277,S0_static,BA,64,0.05,0.07,25705,1,9,1,1,0.25,0.046875,3.7582793686704807,0.16392525192278481,1.5097471978247756,0.0
278,S0_static,BA,64,0.05,0.07,25706,1,13,1,1,0.0625,0.015625,2.831480240067973,0.15052386505491525,1.3482594483714436,0.0
279,S0_static,BA,64,0.05,0.07,25707,1,9,1,1,0.25,0.078125,3.678875597004593,0.1434490456331594,1.345756104363528,0.0
280,S0_static,BA,64,0.05,0.11,26100,1,6,1,1,0.453125,0.171875,3.893023884614367,0.2004617302846792,0.9524675923879863,0.0
281,S0_static,BA,64,0.05,0.11,26101,1,8,1,1,0.203125,0.0625,3.6825071284811917,0.20036875017343767,1.4465294050282234,0.0
282,S0_static,BA,64,0.05,0.11,26102,1,5,0,0,0.578125,0.09375,3.9078975333862465,0.3048891169719276,1.4463659381688099,0.0
283,S0_static,BA,64,0.05,0.11,26103,1,5,0,0,0.53125,0.15625,3.9676252473440354,0.16953637916413652,1.3922747552425783,0.0
284,S0_static,BA,64,0.05,0.11,26104,1,6,1,1,0.34375,0.109375,3.9168605460632824,0.18304707445332444,1.3674003499624758,0.0
285,S0_static,BA,64,0.05,0.11,26105,1,5,0,0,0.578125,0.140625,3.95433378928073,0.16180632582286994,1.4944189421849332,0.0
286,S0_static,BA,64,0.05,0.11,26106,1,6,1,1,0.484375,0.046875,3.909699684959797,0.19042512583413318,1.3341047007941877,0.0
287,S0_static,BA,64,0.05,0.11,26107,1,7,1,1,0.328125,0.109375,3.7686095977705967,0.20752173804758178,1.3277942325973164,0.0
288,S1_rewire,ER,64,0.01,0.03,101300,0,,1,0,0.015625,0.0,1.3862943611198906,0.04012896825396825,0.4814550680751591,0.03896103896103896
289,S1_rewire,ER,64,0.01,0.03,101301,0,,1,0,0.03125,0.015625,2.0253262207700677,0.09290561868686868,0.6675979956244347,0.042105263157894736
290,S1_rewire,ER,64,0.01,0.03,101302,0,,1,0,0.015625,0.0,1.9459101490553132,0.09573412698412698,0.6778074086355435,0.037267080745341616
291,S1_rewire,ER,64,0.01,0.03,101303,0,,1,0,0.046875,0.015625,2.6895357734679943,0.05589488636363636,0.4682205051961557,0.03773584905660377
292,S1_rewire,ER,64,0.01,0.03,101304,0,,1,0,0.015625,0.0,1.6094379124341005,0.06340525793650793,0.5141535781419198,0.037037037037037035
293,S1_rewire,ER,64,0.01,0.03,101305,0,,1,0,0.015625,0.0,1.791759469228055,0.07899305555555555,0.8736119268163536,0.04216867469879518
294,S1_rewire,ER,64,0.01,0.03,101306,0,,1,0,0.015625,0.0,1.791759469228055,0.061691693722943725,0.0,0.0379746835443038
295,S1_rewire,ER,64,0.01,0.03,101307,0,,1,0,0.09375,0.015625,3.0837154503575945,0.06770833333333333,0.6144558932761471,0.039735099337748346
296,S1_rewire,ER,64,0.01,0.05,101500,0,,1,0,0.015625,0.0,1.791759469228055,0.09389880952380952,0.7192561965197761,0.039473684210526314
297,S1_rewire,ER,64,0.01,0.05,101501,0,,1,0,0.015625,0.0,1.3862943611198906,0.03965773809523809,0.611850620486433,0.038461538461538464
298,S1_rewire,ER,64,0.01,0.05,101502,1,22,1,1,0.015625,-0.015625,2.0794415416798357,0.062020878427128424,0.0,0.042682926829268296
299,S1_rewire,ER,64,0.01,0.05,101503,0,,1,0,0.03125,0.0,2.0794415416798357,0.11774440836940837,0.7334348177595884,0.04
300,S1_rewire,ER,64,0.01,0.05,101504,0,,1,0,0.015625,0.0,1.0986122886681096,0.04619295634920635,0.6123329516211172,0.040268456375838924
301,S1_rewire,ER,64,0.01,0.05,101505,0,,1,0,0.015625,0.0,1.3862943611198906,0.08607390873015873,0.0,0.04285714285714286
302,S1_rewire,ER,64,0.01,0.05,101506,1,23,1,1,0.015625,0.0,1.791759469228055,0.07324359668109667,0.0,0.03870967741935484
303,S1_rewire,ER,64,0.01,0.05,101507,0,,1,0,0.03125,0.015625,2.599301927099795,0.09236900252525253,0.4709753141469947,0.041176470588235294
304,S1_rewire,ER,64,0.01,0.07,101700,0,,1,0,0.015625,0.0,1.6094379124341005,0.03132440476190476,0.0,0.043478260869565216
305,S1_rewire,ER,64,0.01,0.07,101701,1,10,1,1,0.171875,0.03125,3.5569445973332074,0.07142857142857142,1.2610649533858131,0.03910614525139665
306,S1_rewire,ER,64,0.01,0.07,101702,1,16,1,1,0.03125,0.0,2.2538575896013517,0.12136656746031746,0.0,0.04242424242424243
307,S1_rewire,ER,64,0.01,0.07,101703,1,17,1,1,0.03125,0.015625,1.7351264569629226,0.08106849747474747,0.7227215380678838,0.04294478527607362
308,S1_rewire,ER,64,0.01,0.07,101704,1,22,1,1,0.03125,0.015625,2.2538575896013517,0.08398207695082695,0.5278503175728014,0.04
309,S1_rewire,ER,64,0.01,0.07,101705,1,14,1,1,0.109375,0.015625,3.2277987728364272,0.11099612193362193,0.6905928391720139,0.039473684210526314
310,S1_rewire,ER,64,0.01,0.07,101706,1,18,1,1,0.09375,0.015625,3.1186268852431986,0.08205943362193362,0.39691255019725796,0.039735099337748346
311,S1_rewire,ER,64,0.01,0.07,101707,1,16,1,1,0.0625,0.015625,2.8674404991244455,0.08747294372294372,0.6593929290459252,0.04242424242424243
312,S1_rewire,ER,64,0.01,0.11,102100,1,10,1,1,0.171875,0.046875,3.565277088444296,0.060131448412698414,0.718710086210038,0.037037037037037035
313,S1_rewire,ER,64,0.01,0.11,102101,1,11,1,1,0.140625,0.0625,3.3184607388961083,0.08062319624819625,0.5510354264868031,0.04
314,S1_rewire,ER,64,0.01,0.11,102102,1,11,1,1,0.09375,0.046875,2.9218612807268363,0.07212396978021977,0.8321448686843738,0.04294478527607362
315,S1_rewire,ER,64,0.01,0.11,102103,1,11,1,1,0.046875,0.0,2.4762471329830333,0.06237261002886003,0.0,0.04294478527607362
316,S1_rewire,ER,64,0.01,0.11,102104,1,7,1,1,0.1875,0.078125,3.545823408240449,0.07574404761904761,0.0,0.0375
317,S1_rewire,ER,64,0.01,0.11,102105,1,16,1,1,0.03125,0.015625,1.7351264569629226,0.09840315934065934,1.151550988470056,0.03888888888888889
318,S1_rewire,ER,64,0.01,0.11,102106,1,14,1,1,0.078125,0.015625,3.016167410457119,0.04794597763347763,0.5183528396098589,0.0410958904109589
319,S1_rewire,ER,64,0.01,0.11,102107,1,11,1,1,0.078125,0.015625,3.029869794027137,0.024293154761904762,0.7081061604507709,0.041666666666666664
320,S1_rewire,ER,64,0.03,0.03,103300,0,,1,0,0.03125,0.0,2.5400363038209806,0.05558035714285714,0.2947784334832272,0.039473684210526314
321,S1_rewire,ER,64,0.03,0.03,103301,0,,1,0,0.03125,0.0,2.3693821196946763,0.0596940386002886,0.7605487671365725,0.03773584905660377
322,S1_rewire,ER,64,0.03,0.03,103302,0,,1,0,0.046875,0.0,2.3516733019046305,0.05607638888888889,0.6262364794324979,0.04242424242424243
323,S1_rewire,ER,64,0.03,0.03,103303,0,,1,0,0.03125,0.0,1.3862943611198906,0.06212346681096681,0.5680880530850017,0.03896103896103896
324,S1_rewire,ER,64,0.03,0.03,103304,0,,1,0,0.03125,0.0,2.3978952727983707,0.112088865995116,0.0,0.04046242774566474
325,S1_rewire,ER,64,0.03,0.03,103305,0,,1,0,0.0625,0.015625,2.552085297620967,0.06114831349206349,0.6175806393268077,0.0375
326,S1_rewire,ER,64,0.03,0.03,103306,0,,1,0,0.03125,0.0,2.3978952727983707,0.07132936507936508,0.0,0.040268456375838924
327,S1_rewire,ER,64,0.03,0.03,103307,0,,1,0,0.078125,0.015625,3.043137604749473,0.13714714105339104,0.8632224972152334,0.040697674418604654
328,S1_rewire,ER,64,0.03,0.05,103500,1,22,1,1,0.078125,0.015625,2.9678674685340365,0.07979910714285714,0.0,0.04
329,S1_rewire,ER,64,0.03,0.05,103501,1,17,1,1,0.109375,0.015625,3.282303075948996,0.06303323412698413,0.6621858654752146,0.0392156862745098
330,S1_rewire,ER,64,0.03,0.05,103502,1,20,1,1,0.0625,0.03125,3.1239385094381773,0.09744205447330448,0.39103713132776713,0.04
331,S1_rewire,ER,64,0.03,0.05,103503,1,15,1,1,0.09375,0.03125,3.208863971293286,0.08661954365079365,0.7096546562945241,0.0379746835443038
332,S1_rewire,ER,64,0.03,0.05,103504,0,,1,0,0.0625,0.015625,2.752191546569043,0.09427083333333333,0.7055285863394896,0.03773584905660377
333,S1_rewire,ER,64,0.03,0.05,103505,1,16,1,1,0.109375,0.015625,3.1616430048627615,0.09382440476190476,0.7978741630318086,0.0375
334,S1_rewire,ER,64,0.03,0.05,103506,1,10,1,1,0.21875,0.03125,3.770625952135991,0.0649316829004329,1.1830959811736332,0.04145077720207254
335,S1_rewire,ER,64,0.03,0.05,103507,1,15,1,1,0.15625,0.03125,3.481228119415095,0.11048205266955267,0.5433768935751293,0.04242424242424243
336,S1_rewire,ER,64,0.03,0.07,103700,1,10,1,1,0.140625,0.0,3.6025453223798567,0.06684027777777778,0.0,0.041666666666666664
337,S1_rewire,ER,64,0.03,0.07,103701,1,15,1,1,0.109375,0.03125,3.449479984963174,0.08097718253968254,0.5266367093611728,0.04294478527607362
338,S1_rewire,ER,64,0.03,0.07,103702,1,10,1,1,0.203125,0.015625,3.6358785007851315,0.061681547619047615,0.0,0.041916167664670656
339,S1_rewire,ER,64,0.03,0.07,103703,1,12,1,1,0.15625,0.03125,3.570222327147418,0.09816988566988567,0.0,0.037037037037037035
340,S1_rewire,ER,64,0.03,0.07,103704,1,18,1,1,0.09375,0.03125,3.172182613302133,0.08617762445887446,0.5180383809836699,0.039735099337748346
341,S1_rewire,ER,64,0.03,0.07,103705,1,10,1,1,0.28125,0.015625,3.645653627894968,0.11180650946275945,0.0,0.03821656050955414
342,S1_rewire,ER,64,0.03,0.07,103706,1,14,1,1,0.125,0.0625,3.4493125714485404,0.08700873778998779,0.6335033541483635,0.041176470588235294
343,S1_rewire,ER,64,0.03,0.07,103707,1,13,1,1,0.09375,0.03125,3.050147243747477,0.08364335317460317,0.6731099516403912,0.039473684210526314
344,S1_rewire,ER,64,0.03,0.11,104100,1,8,1,1,0.1875,0.046875,3.622401551975836,0.10908978174603175,0.4682174382762651,0.03870967741935484
345,S1_rewire,ER,64,0.03,0.11,104101,1,7,1,1,0.265625,0.046875,3.7091043737856104,0.09792906746031746,0.6927261531177468,0.03896103896103896
346,S1_rewire,ER,64,0.03,0.11,104102,1,11,1,1,0.125,0.015625,3.3700609900281564,0.06820436507936507,0.5830577061639141,0.0392156862745098
347,S1_rewire,ER,64,0.03,0.11,104103,1,9,1,1,0.21875,0.0625,3.5823936181815124,0.03675595238095238,0.6990569259031915,0.04
348,S1_rewire,ER,64,0.03,0.11,104104,1,10,1,1,0.109375,0.03125,3.23841274562755,0.08715277777777777,0.7362752938773304,0.04294478527607362
349,S1_rewire,ER,64,0.03,0.11,104105,1,12,1,1,0.046875,0.015625,2.81137595726115,0.11896081349206349,0.5359390468039984,0.041916167664670656
350,S1_rewire,ER,64,0.03,0.11,104106,1,9,1,1,0.296875,0.078125,3.690728064043239,0.04438244047619048,0.39740992030665245,0.04195804195804196
351,S1_rewire,ER,64,0.03,0.11,104107,1,11,1,1,0.09375,0.03125,3.207254169687659,0.05679849664224664,0.6904071000602062,0.04
352,S1_rewire,ER,64,0.05,0.03,105300,1,21,1,1,0.09375,0.015625,3.3815621467991126,0.06072104978354978,0.5817672648580126,0.041176470588235294
353,S1_rewire,ER,64,0.05,0.03,105301,1,14,1,1,0.140625,0.015625,3.6661036082751384,0.0910872113997114,0.8859831253424213,0.042105263157894736
354,S1_rewire,ER,64,0.05,0.03,105302,1,24,1,1,0.171875,0.03125,3.519668499928036,0.08874684343434343,0.0,0.03773584905660377
355,S1_rewire,ER,64,0.05,0.03,105303,0,,1,0,0.109375,0.015625,3.296835610512458,0.06361607142857142,0.0,0.04
356,S1_rewire,ER,64,0.05,0.03,105304,1,23,1,1,0.09375,0.015625,3.2506549196355694,0.10049152236652237,0.0,0.03870967741935484
357,S1_rewire,ER,64,0.05,0.03,105305,1,20,1,1,0.140625,0.03125,3.3347868814186636,0.057959054834054835,0.7698825920096569,0.041916167664670656
358,S1_rewire,ER,64,0.05,0.03,105306,0,,1,0,0.09375,0.0,3.271323550152482,0.06845238095238095,0.5335883227721208,0.03870967741935484
359,S1_rewire,ER,64,0.05,0.03,105307,0,,1,0,0.09375,0.0,2.9458755173797675,0.07610930735930736,0.0,0.04054054054054054
360,S1_rewire,ER,64,0.05,0.05,105500,1,16,1,1,0.109375,0.015625,3.2443014756138826,0.10051181457431457,1.0876233844153893,0.040697674418604654
361,S1_rewire,ER,64,0.05,0.05,105501,1,17,1,1,0.09375,0.0,2.986795475091633,0.10234713203463203,1.0004391045804888,0.041176470588235294
362,S1_rewire,ER,64,0.05,0.05,105502,1,17,1,1,0.046875,0.0,2.6156305770275505,0.11324404761904762,0.0,0.040268456375838924
363,S1_rewire,ER,64,0.05,0.05,105503,1,17,1,1,0.109375,0.03125,3.294715483728444,0.054622113997113995,0.0,0.039473684210526314
364,S1_rewire,ER,64,0.05,0.05,105504,1,13,1,1,0.234375,0.015625,3.7713268273844616,0.08267609126984127,0.5215835849016307,0.03773584905660377
365,S1_rewire,ER,64,0.05,0.05,105505,1,13,1,1,0.15625,0.03125,3.761439487798363,0.050788014069264066,0.6384288655274497,0.04142011834319527
366,S1_rewire,ER,64,0.05,0.05,105506,1,16,1,1,0.109375,0.015625,3.374314413452782,0.058469742063492064,0.6053645644968393,0.040697674418604654
367,S1_rewire,ER,64,0.05,0.05,105507,1,17,1,1,0.09375,0.015625,3.1035382690956093,0.08616184163059162,1.3463737481354543,0.03825136612021858
368,S1_rewire,ER,64,0.05,0.07,105700,1,10,1,1,0.203125,0.0625,3.5538620553672073,0.053422619047619045,0.5836342764508956,0.039473684210526314
369,S1_rewire,ER,64,0.05,0.07,105701,1,8,1,1,0.265625,0.0625,3.75738384095364,0.08534000721500722,0.8791362284439158,0.04145077720207254
370,S1_rewire,ER,64,0.05,0.07,105702,1,15,1,1,0.03125,0.0,2.3025850929940455,0.07671130952380951,0.7524241431687527,0.042682926829268296
371,S1_rewire,ER,64,0.05,0.07,105703,1,14,1,1,0.078125,0.0,2.8862023141021287,0.04755704365079365,0.7769730377843088,0.03773584905660377
372,S1_rewire,ER,64,0.05,0.07,105704,1,11,1,1,0.171875,0.0,3.544204359589016,0.05747767857142857,1.0149219542868997,0.041176470588235294
373,S1_rewire,ER,64,0.05,0.07,105705,1,12,1,1,0.1875,0.046875,3.62691007048696,0.07439236111111111,0.0,0.041379310344827586
374,S1_rewire,ER,64,0.05,0.07,105706,1,10,1,1,0.25,0.0625,3.640207520574386,0.08266481782106783,0.7848007209932043,0.03870967741935484
375,S1_rewire,ER,64,0.05,0.07,105707,1,16,1,1,0.109375,0.03125,3.133159615675095,0.06125992063492063,0.0,0.03759398496240601
376,S1_rewire,ER,64,0.05,0.11,106100,1,5,0,0,0.640625,0.171875,4.027047241012127,0.09091021825396825,0.5451405789923043,0.03870967741935484
377,S1_rewire,ER,64,0.05,0.11,106101,1,6,1,1,0.375,0.0625,3.9308218547638196,0.07566513347763347,0.28806618205719514,0.04216867469879518
378,S1_rewire,ER,64,0.05,0.11,106102,1,7,1,1,0.34375,0.0625,3.852151859813817,0.08272569444444444,0.0,0.0379746835443038
379,S1_rewire,ER,64,0.05,0.11,106103,1,7,1,1,0.296875,0.09375,3.846552228856667,0.08199742965367965,1.0598510770421938,0.040229885057471264
380,S1_rewire,ER,64,0.05,0.11,106104,1,7,1,1,0.296875,0.09375,3.8026002427658367,0.12874503968253967,0.299486833895554,0.041884816753926704
381,S1_rewire,ER,64,0.05,0.11,106105,1,7,1,1,0.328125,0.125,3.868629059194368,0.04341968795093795,0.6343813215054631,0.03821656050955414
382,S1_rewire,ER,64,0.05,0.11,106106,1,7,1,1,0.28125,0.078125,3.790773039676537,0.08411796536796537,0.6987903946305485,0.042682926829268296
383,S1_rewire,ER,64,0.05,0.11,106107,1,10,1,1,0.109375,0.046875,3.3492454418471334,0.056011002886002886,0.7151421785593202,0.0379746835443038
384,S1_rewire,WS,64,0.01,0.03,111300,0,,1,0,0.046875,0.0,2.11928092190985,0.24797190656565657,0.9927022380806177,0.041666666666666664
